groupsize,protocol,operation,clientrole,setuptime,operationtime
45,FULL,message,RECIPIENT,9.876558,0.291353
45,FULL,message,RECIPIENT,9.615599,0.737269
45,FULL,message,RECIPIENT,9.942796,0.656418
45,FULL,message,RECIPIENT,10.758266,0.723839
45,FULL,message,RECIPIENT,9.820549,0.23927
45,FULL,message,RECIPIENT,10.149013,0.364876
45,FULL,message,RECIPIENT,9.830201,0.303477
45,FULL,message,RECIPIENT,9.879873,0.366515
45,FULL,message,RECIPIENT,9.762142,0.847053
45,FULL,message,RECIPIENT,9.884262,0.338985
45,FULL,message,RECIPIENT,10.351196,0.617568
45,FULL,message,RECIPIENT,9.68789,0.29481
45,FULL,message,RECIPIENT,9.922395,1.116894
45,FULL,message,RECIPIENT,10.222122,0.810539
45,FULL,message,RECIPIENT,9.858725,0.32333
45,FULL,message,RECIPIENT,9.667153,0.521853
45,FULL,message,RECIPIENT,9.935921,0.34855
45,FULL,message,RECIPIENT,10.356407,0.592199
45,FULL,message,RECIPIENT,10.748401,0.460929
45,FULL,message,RECIPIENT,10.410237,0.409745
45,FULL,message,RECIPIENT,9.814792,0.43643
45,FULL,message,RECIPIENT,10.06316,0.309639
45,FULL,message,RECIPIENT,10.023358,0.295139
45,FULL,message,RECIPIENT,10.255767,0.37047
45,FULL,message,RECIPIENT,9.854646,0.30942
45,FULL,message,RECIPIENT,9.816726,0.314199
45,FULL,message,RECIPIENT,9.639624,0.33311
45,FULL,message,RECIPIENT,9.917796,0.297269
45,FULL,message,RECIPIENT,11.484515,0.482379
45,FULL,message,RECIPIENT,10.064461,1.004639
45,FULL,message,RECIPIENT,10.632127,0.579385
45,FULL,message,RECIPIENT,10.090313,0.417485
45,FULL,message,RECIPIENT,9.630733,0.33006
45,FULL,message,RECIPIENT,9.876581,0.254629
45,FULL,message,RECIPIENT,9.849113,0.832157
45,FULL,message,RECIPIENT,10.916154,0.415953
45,FULL,message,RECIPIENT,9.885838,0.41461
45,FULL,message,RECIPIENT,10.145366,0.642214
11,FULL,update,SENDER,2.007597,2.670719
11,FULL,update,RECIPIENT,3.093787,2.849461
11,FULL,update,RECIPIENT,2.873652,2.626386
11,FULL,update,RECIPIENT,2.631907,2.402068
11,FULL,update,RECIPIENT,2.684601,2.556942
11,FULL,update,RECIPIENT,2.597086,3.52422
11,FULL,update,RECIPIENT,2.727048,2.556395
11,FULL,update,RECIPIENT,2.833516,2.62296
11,FULL,update,RECIPIENT,2.849446,2.346958
11,FULL,update,RECIPIENT,2.905816,2.470843
11,FULL,update,RECIPIENT,3.472155,2.651798
128,FULL,add,SENDER,28.583571,28.986071
128,FULL,add,RECIPIENT,30.071945,31.321056
128,FULL,add,RECIPIENT,28.394626,30.396629
128,FULL,add,RECIPIENT,28.824853,31.427581
128,FULL,add,RECIPIENT,29.118972,35.461719
128,FULL,add,RECIPIENT,29.261548,31.237216
128,FULL,add,RECIPIENT,28.571686,30.46278
128,FULL,add,RECIPIENT,29.205281,31.991796
128,FULL,add,RECIPIENT,28.923161,30.877331
128,FULL,add,RECIPIENT,31.76175,31.662649
128,FULL,add,RECIPIENT,29.3973,31.891547
128,FULL,add,RECIPIENT,30.308835,30.739799
128,FULL,add,RECIPIENT,29.704942,32.593731
128,FULL,add,RECIPIENT,30.126458,30.661941
128,FULL,add,RECIPIENT,28.849801,33.133274
128,FULL,add,RECIPIENT,29.322218,31.806621
128,FULL,add,RECIPIENT,29.257319,31.390031
128,FULL,add,RECIPIENT,29.135953,30.807373
128,FULL,add,RECIPIENT,28.876841,32.190965
128,FULL,add,RECIPIENT,31.36368,32.161137
128,FULL,add,RECIPIENT,29.387259,31.997599
128,FULL,add,RECIPIENT,29.244869,31.23614
128,FULL,add,RECIPIENT,28.649065,31.452786
128,FULL,add,RECIPIENT,28.703002,30.60715
128,FULL,add,RECIPIENT,29.739369,31.78325
128,FULL,add,RECIPIENT,29.243463,30.441975
128,FULL,add,RECIPIENT,29.45714,31.580021
128,FULL,add,RECIPIENT,29.910945,30.100901
128,FULL,add,RECIPIENT,29.416423,32.888012
128,FULL,add,RECIPIENT,29.411293,31.649304
128,FULL,add,RECIPIENT,29.28191,31.136444
128,FULL,add,RECIPIENT,30.398403,31.852936
128,FULL,add,RECIPIENT,29.439031,31.173258
128,FULL,add,RECIPIENT,32.945083,31.216324
128,FULL,add,RECIPIENT,29.114953,30.715852
128,FULL,add,RECIPIENT,29.499554,31.140461
128,FULL,add,RECIPIENT,29.0323,31.375204
128,FULL,add,RECIPIENT,28.482314,33.315859
128,FULL,add,RECIPIENT,29.943736,31.606943
128,FULL,add,RECIPIENT,29.371994,32.828313
128,FULL,add,RECIPIENT,29.62319,30.882184
128,FULL,add,RECIPIENT,29.082329,30.884607
128,FULL,add,RECIPIENT,29.172171,32.689849
128,FULL,add,RECIPIENT,29.268979,31.242505
128,FULL,add,RECIPIENT,28.890507,30.611505
128,FULL,add,RECIPIENT,29.411619,31.312952
128,FULL,add,RECIPIENT,30.128872,30.539774
128,FULL,add,RECIPIENT,28.716138,31.524654
128,FULL,add,RECIPIENT,29.147628,32.148304
128,FULL,add,RECIPIENT,29.187472,31.380853
128,FULL,add,RECIPIENT,29.271284,30.74932
128,FULL,add,RECIPIENT,29.185693,31.420608
128,FULL,add,RECIPIENT,29.135,31.048448
128,FULL,add,RECIPIENT,30.585923,31.669777
128,FULL,add,RECIPIENT,30.255163,31.119272
128,FULL,add,RECIPIENT,29.240917,33.844472
128,FULL,add,RECIPIENT,28.464145,30.596784
128,FULL,add,RECIPIENT,29.685777,31.67755
128,FULL,add,RECIPIENT,28.724861,31.84378
128,FULL,add,RECIPIENT,29.841624,31.378961
128,FULL,add,RECIPIENT,29.036011,31.401483
128,FULL,add,RECIPIENT,29.750115,31.618112
128,FULL,add,RECIPIENT,28.788216,31.027636
128,FULL,add,RECIPIENT,29.070431,31.031628
128,FULL,add,RECIPIENT,29.021352,31.280207
128,FULL,add,RECIPIENT,30.226372,32.966214
128,FULL,add,RECIPIENT,29.334578,30.302945
128,FULL,add,RECIPIENT,29.102993,30.853036
128,FULL,add,RECIPIENT,28.752881,31.839772
128,FULL,add,RECIPIENT,30.765956,30.792966
128,FULL,add,RECIPIENT,28.763922,30.611953
128,FULL,add,RECIPIENT,28.903229,37.05605
128,FULL,add,RECIPIENT,29.021371,31.613279
128,FULL,add,RECIPIENT,31.531731,31.802714
128,FULL,add,RECIPIENT,28.996855,33.613777
128,FULL,add,RECIPIENT,28.925347,30.773447
128,FULL,add,RECIPIENT,29.206593,30.412979
128,FULL,add,RECIPIENT,29.425524,30.501356
128,FULL,add,RECIPIENT,28.858983,31.179177
128,FULL,add,RECIPIENT,29.437603,30.711364
128,FULL,add,RECIPIENT,29.016393,32.016133
128,FULL,add,RECIPIENT,30.141671,30.961955
128,FULL,add,RECIPIENT,28.609274,31.758263
128,FULL,add,RECIPIENT,28.425935,31.07605
128,FULL,add,RECIPIENT,31.157543,32.698465
128,FULL,add,RECIPIENT,30.355287,31.602486
128,FULL,add,RECIPIENT,31.582305,31.090804
128,FULL,add,RECIPIENT,29.655553,30.421966
128,FULL,add,RECIPIENT,29.405997,30.909442
128,FULL,add,RECIPIENT,29.543884,31.22456
128,FULL,add,RECIPIENT,28.974199,30.096184
128,FULL,add,RECIPIENT,29.881176,30.75256
128,FULL,add,RECIPIENT,29.253305,31.612572
128,FULL,add,RECIPIENT,29.963823,30.702186
128,FULL,add,RECIPIENT,28.643611,30.730892
128,FULL,add,RECIPIENT,29.419042,33.826868
128,FULL,add,RECIPIENT,29.702287,39.725744
128,FULL,add,RECIPIENT,29.275233,32.068266
128,FULL,add,RECIPIENT,29.299218,31.843087
128,FULL,add,RECIPIENT,29.097777,31.476422
128,FULL,add,RECIPIENT,28.763285,31.258226
128,FULL,add,RECIPIENT,30.392558,30.828843
128,FULL,add,RECIPIENT,29.074027,31.481664
128,FULL,add,RECIPIENT,28.765357,30.515717
128,FULL,add,RECIPIENT,28.870903,30.519444
128,FULL,add,RECIPIENT,28.824209,30.822034
128,FULL,add,RECIPIENT,29.502222,30.700333
128,FULL,add,RECIPIENT,29.223248,33.617381
128,FULL,add,RECIPIENT,29.713742,31.606488
128,FULL,add,RECIPIENT,29.490493,30.281061
128,FULL,add,RECIPIENT,29.612464,31.109774
128,FULL,add,RECIPIENT,29.213142,32.304584
128,FULL,add,RECIPIENT,29.664967,30.21013
128,FULL,add,RECIPIENT,29.223287,31.902249
128,FULL,add,RECIPIENT,29.581276,30.273623
128,FULL,add,RECIPIENT,29.244746,30.645614
128,FULL,add,RECIPIENT,29.496792,31.318672
128,FULL,add,RECIPIENT,30.279883,31.361593
128,FULL,add,RECIPIENT,29.245238,30.748338
128,FULL,add,RECIPIENT,29.639852,30.575504
128,FULL,add,RECIPIENT,30.924693,31.214637
128,FULL,add,RECIPIENT,29.52306,31.916275
128,FULL,add,RECIPIENT,29.145502,30.327141
128,FULL,add,RECIPIENT,29.16071,33.397928
128,FULL,add,RECIPIENT,29.30002,31.309327
128,FULL,add,RECIPIENT,29.851899,32.428471
128,FULL,add,RECIPIENT,30.021573,31.555361
128,FULL,add,RECIPIENT,29.236215,30.552704
128,FULL,add,SENDER,27.974779,30.156536
128,FULL,add,RECIPIENT,29.203386,30.609236
128,FULL,add,RECIPIENT,29.595124,32.210256
128,FULL,add,RECIPIENT,28.96748,31.256932
128,FULL,add,RECIPIENT,30.209621,31.09839
128,FULL,add,RECIPIENT,29.041508,30.542601
128,FULL,add,RECIPIENT,29.698989,31.031618
128,FULL,add,RECIPIENT,29.692806,30.618727
128,FULL,add,RECIPIENT,30.496033,31.885315
128,FULL,add,RECIPIENT,28.864539,30.162967
128,FULL,add,RECIPIENT,29.388943,31.294287
128,FULL,add,RECIPIENT,29.270074,31.942425
128,FULL,add,RECIPIENT,29.185504,30.921845
128,FULL,add,RECIPIENT,29.384679,32.731759
128,FULL,add,RECIPIENT,29.408981,30.985506
128,FULL,add,RECIPIENT,29.714104,31.881363
128,FULL,add,RECIPIENT,29.23525,31.519884
128,FULL,add,RECIPIENT,29.080332,31.684796
128,FULL,add,RECIPIENT,29.30567,30.809097
128,FULL,add,RECIPIENT,29.30192,30.723693
128,FULL,add,RECIPIENT,28.757374,30.795426
128,FULL,add,RECIPIENT,31.211438,33.757948
128,FULL,add,RECIPIENT,29.948609,30.171974
128,FULL,add,RECIPIENT,29.190215,31.131985
128,FULL,add,RECIPIENT,28.986033,31.03341
128,FULL,add,RECIPIENT,32.077254,32.378232
128,FULL,add,RECIPIENT,29.071522,30.90345
128,FULL,add,RECIPIENT,29.033807,31.062466
128,FULL,add,RECIPIENT,29.155534,35.425582
128,FULL,add,RECIPIENT,35.156805,31.7662
128,FULL,add,RECIPIENT,28.983644,33.654304
128,FULL,add,RECIPIENT,28.876145,31.430687
128,FULL,add,RECIPIENT,29.399218,31.242509
128,FULL,add,RECIPIENT,29.225332,31.157261
128,FULL,add,RECIPIENT,29.503645,31.373157
128,FULL,add,RECIPIENT,29.271213,32.948729
128,FULL,add,RECIPIENT,28.988262,30.472511
128,FULL,add,RECIPIENT,29.180475,30.699616
128,FULL,add,RECIPIENT,29.387653,31.84462
128,FULL,add,RECIPIENT,29.68165,30.551363
128,FULL,add,RECIPIENT,34.978638,30.873706
128,FULL,add,RECIPIENT,29.128127,31.349581
128,FULL,add,RECIPIENT,29.821749,34.166352
128,FULL,add,RECIPIENT,29.878452,30.695225
128,FULL,add,RECIPIENT,30.104048,33.25498
128,FULL,add,RECIPIENT,29.44049,31.307844
128,FULL,add,RECIPIENT,29.362852,30.222157
128,FULL,add,RECIPIENT,29.26845,31.264606
128,FULL,add,RECIPIENT,28.711008,32.548756
128,FULL,add,RECIPIENT,29.729669,31.246926
128,FULL,add,RECIPIENT,29.267497,33.990352
128,FULL,add,RECIPIENT,30.28684,32.038974
128,FULL,add,RECIPIENT,29.269009,30.957665
128,FULL,add,RECIPIENT,30.56415,32.254768
128,FULL,add,RECIPIENT,29.617047,30.229848
128,FULL,add,RECIPIENT,29.328987,31.377413
128,FULL,add,RECIPIENT,30.133841,30.693746
128,FULL,add,RECIPIENT,29.139168,31.01501
128,FULL,add,RECIPIENT,29.487429,31.917094
128,FULL,add,RECIPIENT,29.025633,30.295976
128,FULL,add,RECIPIENT,29.87081,30.75166
128,FULL,add,RECIPIENT,29.067656,32.396137
128,FULL,add,RECIPIENT,29.742981,32.506579
128,FULL,add,RECIPIENT,29.148626,31.4999
128,FULL,add,RECIPIENT,29.829388,34.875631
128,FULL,add,RECIPIENT,29.131873,31.433505
128,FULL,add,RECIPIENT,29.215169,30.578909
128,FULL,add,RECIPIENT,29.956816,31.568527
128,FULL,add,RECIPIENT,29.240505,31.251402
128,FULL,add,RECIPIENT,29.682928,32.499968
128,FULL,add,RECIPIENT,28.962583,30.509616
128,FULL,add,RECIPIENT,29.031942,30.845807
128,FULL,add,RECIPIENT,29.133994,32.503583
128,FULL,add,RECIPIENT,28.828666,31.961072
128,FULL,add,RECIPIENT,29.883067,30.499595
128,FULL,add,RECIPIENT,29.295414,31.726085
128,FULL,add,RECIPIENT,29.738993,31.87181
128,FULL,add,RECIPIENT,29.110651,32.441235
128,FULL,add,RECIPIENT,29.177428,30.737921
128,FULL,add,RECIPIENT,29.66356,31.383036
128,FULL,add,RECIPIENT,29.426184,32.170456
128,FULL,add,RECIPIENT,29.475247,30.682882
128,FULL,add,RECIPIENT,29.229299,31.883388
128,FULL,add,RECIPIENT,30.358778,32.633839
128,FULL,add,RECIPIENT,30.083759,30.878173
128,FULL,add,RECIPIENT,29.617751,32.690798
128,FULL,add,RECIPIENT,29.077457,32.4685
128,FULL,add,RECIPIENT,29.041431,33.848749
128,FULL,add,RECIPIENT,29.367936,30.773021
128,FULL,add,RECIPIENT,29.516341,32.455988
128,FULL,add,RECIPIENT,29.367798,32.592508
128,FULL,add,RECIPIENT,29.659107,30.457066
128,FULL,add,RECIPIENT,30.06046,31.814329
128,FULL,add,RECIPIENT,29.445054,31.647369
128,FULL,add,RECIPIENT,29.166459,31.975858
128,FULL,add,RECIPIENT,29.921106,32.784956
128,FULL,add,RECIPIENT,29.586044,32.156883
128,FULL,add,RECIPIENT,29.519938,35.173277
128,FULL,add,RECIPIENT,30.100336,31.881811
128,FULL,add,RECIPIENT,28.94086,30.865731
128,FULL,add,RECIPIENT,29.257513,32.422397
128,FULL,add,RECIPIENT,29.293259,31.077565
128,FULL,add,RECIPIENT,29.020854,32.091459
128,FULL,add,RECIPIENT,29.527717,31.306095
128,FULL,add,RECIPIENT,30.054833,31.738679
128,FULL,add,RECIPIENT,29.530861,31.741758
128,FULL,add,RECIPIENT,29.296038,30.837151
128,FULL,add,RECIPIENT,28.84468,31.668462
128,FULL,add,RECIPIENT,29.665893,31.911609
128,FULL,add,RECIPIENT,28.91204,31.586655
128,FULL,add,RECIPIENT,29.361371,30.656944
128,FULL,add,RECIPIENT,29.260461,30.900788
128,FULL,add,RECIPIENT,28.896045,33.02467
128,FULL,add,RECIPIENT,30.084037,30.513144
128,FULL,add,RECIPIENT,29.406516,38.020691
128,FULL,add,RECIPIENT,29.233839,34.35845
128,FULL,add,RECIPIENT,32.80246,32.425372
128,FULL,add,RECIPIENT,29.571471,30.141767
128,FULL,add,RECIPIENT,29.657913,30.945885
128,FULL,add,RECIPIENT,29.931941,30.351656
128,FULL,add,RECIPIENT,29.880115,30.652786
128,FULL,add,RECIPIENT,31.135053,31.568734
128,FULL,add,RECIPIENT,29.337214,32.989614
128,FULL,add,RECIPIENT,30.671838,30.680151
128,FULL,add,RECIPIENT,30.151423,32.354943
128,FULL,add,RECIPIENT,29.02941,30.567307
128,FULL,add,RECIPIENT,29.633578,31.588835
128,FULL,add,RECIPIENT,29.1668,30.598607
90,FULL,add,SENDER,18.789986,20.559456
90,FULL,add,RECIPIENT,21.009794,21.393646
90,FULL,add,RECIPIENT,19.993372,21.450576
90,FULL,add,RECIPIENT,19.992744,21.909193
90,FULL,add,RECIPIENT,20.889673,21.250864
90,FULL,add,RECIPIENT,19.852104,21.263583
90,FULL,add,RECIPIENT,20.068561,21.419769
90,FULL,add,RECIPIENT,19.998891,21.908694
90,FULL,add,RECIPIENT,19.606696,24.72786
90,FULL,add,RECIPIENT,20.100559,21.625527
90,FULL,add,RECIPIENT,19.617294,20.549568
90,FULL,add,RECIPIENT,19.613654,21.380842
90,FULL,add,RECIPIENT,20.413388,21.449239
90,FULL,add,RECIPIENT,19.501195,20.953314
90,FULL,add,RECIPIENT,20.099901,21.148167
90,FULL,add,RECIPIENT,20.866816,21.033232
90,FULL,add,RECIPIENT,19.705669,20.707695
90,FULL,add,RECIPIENT,20.119186,21.461402
90,FULL,add,RECIPIENT,20.138867,21.37811
90,FULL,add,RECIPIENT,20.444156,21.591401
90,FULL,add,RECIPIENT,20.487935,21.473962
90,FULL,add,RECIPIENT,21.129014,21.064185
90,FULL,add,RECIPIENT,19.957681,21.236868
90,FULL,add,RECIPIENT,20.207909,21.692201
90,FULL,add,RECIPIENT,20.304838,21.325271
90,FULL,add,RECIPIENT,20.38765,21.269746
90,FULL,add,RECIPIENT,19.639579,21.131473
90,FULL,add,RECIPIENT,19.941969,21.301797
90,FULL,add,RECIPIENT,19.848651,21.120979
90,FULL,add,RECIPIENT,19.792383,21.482122
90,FULL,add,RECIPIENT,20.1381,21.487245
90,FULL,add,RECIPIENT,20.346909,20.970601
90,FULL,add,RECIPIENT,20.324942,21.425804
90,FULL,add,RECIPIENT,20.033619,20.949764
90,FULL,add,RECIPIENT,19.926355,21.528789
90,FULL,add,RECIPIENT,20.308996,21.408722
90,FULL,add,RECIPIENT,19.727899,20.899275
90,FULL,add,RECIPIENT,21.130908,20.906914
90,FULL,add,RECIPIENT,20.012616,21.382195
90,FULL,add,RECIPIENT,22.292045,21.680133
90,FULL,add,RECIPIENT,19.78794,21.171908
90,FULL,add,RECIPIENT,19.958243,21.092564
90,FULL,add,RECIPIENT,19.828946,21.803962
90,FULL,add,RECIPIENT,19.605216,21.957911
90,FULL,add,RECIPIENT,20.15825,20.827275
90,FULL,add,RECIPIENT,20.370615,21.712551
90,FULL,add,RECIPIENT,20.256326,21.886163
90,FULL,add,RECIPIENT,19.865939,20.664005
90,FULL,add,RECIPIENT,20.118114,21.933579
90,FULL,add,RECIPIENT,20.774282,23.255896
90,FULL,add,RECIPIENT,20.026359,21.152253
90,FULL,add,RECIPIENT,19.635677,20.955632
90,FULL,add,RECIPIENT,20.297064,20.768279
90,FULL,add,RECIPIENT,20.62299,21.788033
90,FULL,add,RECIPIENT,20.267469,21.554531
90,FULL,add,RECIPIENT,24.692638,22.153033
90,FULL,add,RECIPIENT,21.07117,22.12996
90,FULL,add,RECIPIENT,19.95794,21.429428
90,FULL,add,RECIPIENT,20.543343,21.664579
90,FULL,add,RECIPIENT,19.774908,21.680624
90,FULL,add,RECIPIENT,20.25114,22.101867
90,FULL,add,RECIPIENT,19.514541,20.962563
90,FULL,add,RECIPIENT,20.416381,21.223029
90,FULL,add,RECIPIENT,19.913418,20.761364
90,FULL,add,RECIPIENT,20.418718,21.43056
90,FULL,add,RECIPIENT,20.292284,21.696246
90,FULL,add,RECIPIENT,20.993606,21.472122
90,FULL,add,RECIPIENT,19.58405,21.939737
90,FULL,add,RECIPIENT,20.094301,21.551565
90,FULL,add,RECIPIENT,20.674819,22.869196
90,FULL,add,RECIPIENT,21.230667,20.838912
90,FULL,add,RECIPIENT,20.530361,21.762601
90,FULL,add,RECIPIENT,19.82985,20.972736
90,FULL,add,RECIPIENT,22.040309,21.284783
90,FULL,add,RECIPIENT,19.695802,21.388022
90,FULL,add,RECIPIENT,20.191289,21.52314
90,FULL,add,RECIPIENT,20.284388,21.570666
90,FULL,add,RECIPIENT,20.211606,20.942503
90,FULL,add,RECIPIENT,20.248828,20.757184
90,FULL,add,RECIPIENT,20.841563,21.277884
90,FULL,add,RECIPIENT,19.890395,20.822474
90,FULL,add,RECIPIENT,19.925365,21.090241
90,FULL,add,RECIPIENT,19.799374,20.998047
90,FULL,add,RECIPIENT,19.752125,21.597886
90,FULL,add,RECIPIENT,19.907166,20.878763
90,FULL,add,RECIPIENT,19.688886,21.927841
90,FULL,add,RECIPIENT,20.853836,20.966827
90,FULL,add,RECIPIENT,20.603697,21.462574
90,FULL,add,RECIPIENT,19.789752,20.859727
90,FULL,add,RECIPIENT,20.96574,21.495863
22,FULL,add,SENDER,4.818184,4.69686
22,FULL,add,RECIPIENT,5.228531,5.764189
22,FULL,add,RECIPIENT,4.886794,5.581946
22,FULL,add,RECIPIENT,5.071584,5.676303
22,FULL,add,RECIPIENT,5.014745,5.621762
22,FULL,add,RECIPIENT,5.00609,5.524448
22,FULL,add,RECIPIENT,4.928264,5.644211
22,FULL,add,RECIPIENT,5.285853,5.522172
22,FULL,add,RECIPIENT,4.935563,5.706929
22,FULL,add,RECIPIENT,4.918433,5.612061
22,FULL,add,RECIPIENT,5.039985,5.885971
22,FULL,add,RECIPIENT,5.055463,5.804783
22,FULL,add,RECIPIENT,5.020005,5.708497
22,FULL,add,RECIPIENT,4.982675,5.637752
22,FULL,add,RECIPIENT,6.563403,5.646645
22,FULL,add,RECIPIENT,4.776093,5.549352
22,FULL,add,RECIPIENT,5.226425,5.598282
22,FULL,add,RECIPIENT,4.866693,6.067323
22,FULL,add,RECIPIENT,5.059025,5.621987
22,FULL,add,RECIPIENT,5.132256,5.541298
22,FULL,add,RECIPIENT,5.317664,5.685658
22,FULL,add,RECIPIENT,4.800852,5.485264
8,FULL,update,SENDER,1.85864,1.746627
8,FULL,update,RECIPIENT,2.198458,2.004957
8,FULL,update,RECIPIENT,2.140398,2.040407
8,FULL,update,RECIPIENT,2.22818,1.794931
8,FULL,update,RECIPIENT,2.463587,1.913413
8,FULL,update,RECIPIENT,2.849303,1.977825
8,FULL,update,RECIPIENT,2.715338,1.713409
8,FULL,update,RECIPIENT,2.458306,1.693886
128,FULL,update,SENDER,29.1925,28.109165
128,FULL,update,RECIPIENT,30.764732,28.855253
128,FULL,update,RECIPIENT,29.787225,28.475304
128,FULL,update,RECIPIENT,41.65679,29.338029
128,FULL,update,RECIPIENT,29.192563,28.144695
128,FULL,update,RECIPIENT,31.060472,29.360604
128,FULL,update,RECIPIENT,30.462334,29.755584
128,FULL,update,RECIPIENT,32.829428,30.233448
128,FULL,update,RECIPIENT,31.682208,29.131783
128,FULL,update,RECIPIENT,31.195104,29.204924
128,FULL,update,RECIPIENT,29.372752,28.81341
128,FULL,update,RECIPIENT,29.416144,28.721182
128,FULL,update,RECIPIENT,30.944997,29.297145
128,FULL,update,RECIPIENT,33.029223,33.806121
128,FULL,update,RECIPIENT,28.906735,29.925542
128,FULL,update,RECIPIENT,34.65899,28.266706
128,FULL,update,RECIPIENT,29.885465,28.670993
128,FULL,update,RECIPIENT,29.770556,28.875618
128,FULL,update,RECIPIENT,31.17894,33.584954
128,FULL,update,RECIPIENT,30.804742,27.969574
128,FULL,update,RECIPIENT,30.68174,29.144531
128,FULL,update,RECIPIENT,30.549944,28.738126
128,FULL,update,RECIPIENT,29.963299,28.156125
128,FULL,update,RECIPIENT,29.540691,32.91595
128,FULL,update,RECIPIENT,29.626321,28.401109
128,FULL,update,RECIPIENT,29.453233,28.343274
128,FULL,update,RECIPIENT,29.352068,29.322393
128,FULL,update,RECIPIENT,29.191609,28.720217
128,FULL,update,RECIPIENT,29.303701,29.062524
128,FULL,update,RECIPIENT,30.721346,41.898371
128,FULL,update,RECIPIENT,30.342584,29.536663
128,FULL,update,RECIPIENT,30.258886,28.997363
128,FULL,update,RECIPIENT,30.906555,28.599625
128,FULL,update,RECIPIENT,34.029364,28.881337
128,FULL,update,RECIPIENT,32.395542,28.208895
128,FULL,update,RECIPIENT,30.130271,28.756313
128,FULL,update,RECIPIENT,33.560731,31.138492
128,FULL,update,RECIPIENT,30.316251,28.954941
128,FULL,update,RECIPIENT,32.48925,28.601622
128,FULL,update,RECIPIENT,29.916354,28.939585
128,FULL,update,RECIPIENT,31.043635,28.306823
128,FULL,update,RECIPIENT,29.83805,28.528989
128,FULL,update,RECIPIENT,31.262101,29.710392
128,FULL,update,RECIPIENT,29.431339,29.395318
128,FULL,update,RECIPIENT,31.798731,29.56888
128,FULL,update,RECIPIENT,30.17464,29.813888
128,FULL,update,RECIPIENT,32.15933,28.884702
128,FULL,update,RECIPIENT,30.59623,29.171062
128,FULL,update,RECIPIENT,31.895279,29.219985
128,FULL,update,RECIPIENT,29.940455,29.946648
128,FULL,update,RECIPIENT,29.608006,30.116535
128,FULL,update,RECIPIENT,29.480924,29.325413
128,FULL,update,RECIPIENT,29.957415,29.215725
128,FULL,update,RECIPIENT,29.421734,34.787099
128,FULL,update,RECIPIENT,32.178053,28.221991
128,FULL,update,RECIPIENT,29.926816,30.153993
128,FULL,update,RECIPIENT,31.40455,30.631174
128,FULL,update,RECIPIENT,30.580454,28.168034
128,FULL,update,RECIPIENT,34.585005,28.209578
128,FULL,update,RECIPIENT,32.728543,32.320528
128,FULL,update,RECIPIENT,30.866963,29.364975
128,FULL,update,RECIPIENT,31.687445,29.29512
128,FULL,update,RECIPIENT,29.374632,30.662274
128,FULL,update,RECIPIENT,29.178346,28.838011
128,FULL,update,RECIPIENT,34.173565,28.59189
128,FULL,update,RECIPIENT,31.845438,28.819185
128,FULL,update,RECIPIENT,31.755012,29.077776
128,FULL,update,RECIPIENT,32.375301,28.401182
128,FULL,update,RECIPIENT,32.055598,29.023321
128,FULL,update,RECIPIENT,30.08136,28.301794
128,FULL,update,RECIPIENT,30.901886,29.340952
128,FULL,update,RECIPIENT,29.799269,31.750217
128,FULL,update,RECIPIENT,33.689644,32.415682
128,FULL,update,RECIPIENT,30.532629,29.026631
128,FULL,update,RECIPIENT,30.725739,27.825215
128,FULL,update,RECIPIENT,30.177061,27.986764
128,FULL,update,RECIPIENT,42.517085,29.078425
128,FULL,update,RECIPIENT,30.047505,28.460055
128,FULL,update,RECIPIENT,31.206477,31.252393
128,FULL,update,RECIPIENT,33.148587,38.997209
128,FULL,update,RECIPIENT,33.283705,28.651171
128,FULL,update,RECIPIENT,30.916322,29.64054
128,FULL,update,RECIPIENT,33.015892,28.611564
128,FULL,update,RECIPIENT,30.828224,30.348873
128,FULL,update,RECIPIENT,30.852039,28.463979
128,FULL,update,RECIPIENT,29.723876,39.521325
128,FULL,update,RECIPIENT,29.932165,28.371993
128,FULL,update,RECIPIENT,30.890853,28.841412
128,FULL,update,RECIPIENT,29.679957,29.509583
128,FULL,update,RECIPIENT,38.674997,30.357929
128,FULL,update,RECIPIENT,32.480169,28.400899
128,FULL,update,RECIPIENT,31.863535,29.702607
128,FULL,update,RECIPIENT,28.79643,28.665907
